book,motif,block,number,sentence
1Q84,ears,128,1,I certainly was not pointing specifically to What’s-her-name Yasuda.” “But to my ears it sounded like a warning.” Ushikawa gave his head several vigorous shakes.
1Q84,ears,129,0,
1Q84,ears,130,0,
1Q84,ears,131,0,
1Q84,ears,132,0,
1Q84,ears,133,0,
1Q84,ears,134,4,"It took Tengo a while to realize why: she had her hair tied up, revealing her ears and the back of her neck."
1Q84,ears,135,1,"On the other hand, there also existed in the world such unexceptionably beautiful views as Fuka-Eri’s ears and neck."
1Q84,ears,136,2,"Then she briefly touched her freshly made ears, as if to check that they were still there."
1Q84,ears,137,0,
1Q84,ears,138,0,
1Q84,ears,139,0,
1Q84,ears,140,0,
1Q84,ears,141,5,Her ear would touch his cheek now and then.
1Q84,ears,142,2,"Like the ear he had been staring at, it looked as if it had just been made only moments before."
1Q84,ears,143,0,
1Q84,ears,144,1,He could feel the shape of her little ear against his naked shoulder and her warm breath against the base of his neck.
1Q84,ears,145,0,
1Q84,ears,146,0,
1Q84,ears,147,0,
1Q84,ears,148,0,
1Q84,ears,149,1,"Her face was beautiful in sleep, a few narrow strands of black hair against her white cheek forming a complex pattern, her ears hidden."
1Q84,ears,150,0,
1Q84,ears,151,1,"He could hardly tell the man that Fuka-Eri was right there in front of him, cleaning her ears with a cotton swab."
1Q84,ears,152,1,"Maybe her ears had a special valve that sensed a question’s appropriateness or inappropriateness, opening and closing as needed, like a mermaid’s gills."
1Q84,ears,153,0,
1Q84,ears,154,0,
1Q84,ears,155,0,
1Q84,ears,156,0,
1Q84,ears,157,0,
1Q84,ears,158,0,
1Q84,ears,159,0,
1Q84,ears,160,0,
1Q84,ears,161,0,
1Q84,ears,162,0,
1Q84,ears,163,0,
1Q84,ears,164,0,
1Q84,ears,165,2,It pounded in his ears.
1Q84,ears,166,0,
1Q84,ears,167,0,
1Q84,ears,168,0,
1Q84,ears,169,1,"I’ll connect you with the doctor in charge so you can talk to him directly.” With the receiver pressed against his ear, Tengo waited—and waited— for the doctor to pick up."
1Q84,ears,170,1,"Then she pushed her hair back, revealing one beautiful, little ear as though raising a transmitter’s antenna."
1Q84,ears,171,1,"Then, with her ear still showing, she took a sip of white wine."
1Q84,ears,172,0,
1Q84,ears,173,0,
1Q84,ears,174,2,"Tengo couldn’t hear his father’s breathing, but, bringing his ear close, he could feel the slight movement of air."
1Q84,ears,175,1,"So while it did not win that particular prize, the book sold so many copies that Komatsu, in his typically brusque way, said, “Who the hell needs that?” Tengo had no confidence that his story was reaching his father’s ears, and even if it was, he had no way of telling whether or not his father was understanding it."
1Q84,ears,176,0,
1Q84,ears,177,0,
1Q84,ears,178,2,"He wanted to close his eyes, block his ears, and burrow himself in his own little world."
1Q84,ears,179,0,
1Q84,ears,180,0,
1Q84,ears,181,0,
1Q84,ears,182,0,
1Q84,ears,183,1,"She didn’t read, didn’t listen to music, just stared at the park, her ears poised to catch any sound outside."
1Q84,ears,184,0,
1Q84,ears,185,0,
1Q84,ears,186,0,
1Q84,ears,187,2,"He was breathing, but unless you brought your ear very close, or held a mirror up to his nose to see if it clouded, you couldn’t really tell."
1Q84,ears,188,0,
1Q84,ears,189,0,
1Q84,ears,190,1,"To Tengo’s ear, though, it sounded abrupt."
1Q84,ears,191,1,"The man’s face was shriveled up, like a second-rate mummy, but he knew every nook and cranny of the neighborhood and always jumped at the chance to bend someone’s ear."
1Q84,ears,192,0,
1Q84,ears,193,0,
1Q84,ears,194,0,
1Q84,ears,195,0,
1Q84,ears,196,0,
1Q84,ears,197,0,
1Q84,ears,198,0,
1Q84,ears,199,0,
1Q84,ears,200,0,
1Q84,ears,201,0,
1Q84,ears,202,1,Her earlobes were large for her small face.
1Q84,ears,203,0,
1Q84,ears,204,0,
1Q84,ears,205,0,
1Q84,ears,206,0,
1Q84,ears,207,1,The man’s voice still rang in her ears.
1Q84,ears,208,0,
1Q84,ears,209,0,
1Q84,ears,210,2,"The deep hoot of the owl came in through his ears, mixed with the porridge inside, and melted into it."
1Q84,ears,211,2,"“I was reborn,” she said, her hot breath brushing his ear."
1Q84,ears,212,1,"He kept his ears open and listened closely to whatever anyone else had to say, aiming to learn something from everything he heard."
1Q84,ears,213,0,
1Q84,ears,214,0,
1Q84,ears,215,0,
1Q84,ears,216,0,
1Q84,ears,217,0,
1Q84,ears,218,0,
1Q84,ears,219,0,
1Q84,ears,220,0,
1Q84,ears,221,0,
1Q84,ears,222,0,
1Q84,ears,223,0,
1Q84,ears,224,0,
1Q84,ears,225,0,
1Q84,ears,226,0,
1Q84,ears,227,0,
1Q84,ears,228,0,
1Q84,ears,229,0,
1Q84,ears,230,0,
1Q84,ears,231,0,
1Q84,ears,232,0,
1Q84,ears,233,0,
1Q84,ears,234,0,
1Q84,ears,235,1,"The people who appeared on the programs told jokes that fell flat, pointlessly burst out laughing, gave their moronic, hackneyed opinions, and played music so awful you felt like covering your ears."
1Q84,ears,236,0,
1Q84,ears,237,0,
1Q84,ears,238,0,
1Q84,ears,239,0,
1Q84,ears,240,0,
1Q84,ears,241,0,
1Q84,ears,242,0,
1Q84,ears,243,0,
1Q84,ears,244,0,
1Q84,ears,245,0,
1Q84,ears,246,0,
1Q84,ears,247,0,
1Q84,ears,248,0,
1Q84,ears,249,0,
1Q84,ears,250,2,The tips of the old man’s ears stuck out like horns from beneath his white hair.
1Q84,ears,251,2,"His ears might freeze off, but he had to stand watch and see who went into the bar."
1Q84,ears,252,0,
1Q84,ears,253,0,
1Q84,ears,254,0,
1Q84,ears,255,0,
1Q84,ears,256,1,The bell was loud enough to get all the people in Suginami Ward to raise their heads and prick up their ears.
1Q84,ears,257,0,
1Q84,ears,258,1,"When he held the receiver to his ear, he heard the sound of wind blowing."
1Q84,ears,259,0,
1Q84,ears,260,1,"He seemed to have spent a great deal of time outdoors, because his face was suntanned all over, down to the tips of his ears."
1Q84,ears,261,0,
1Q84,ears,262,0,
1Q84,ears,263,0,
1Q84,ears,264,0,
1Q84,ears,265,0,
1Q84,ears,266,0,
1Q84,ears,267,1,His heart pounded hard in his ears.
1Q84,ears,268,0,
1Q84,ears,269,0,
1Q84,ears,270,1,"He shampooed his hair thoroughly, cleaned his ears, clipped his nails."
1Q84,ears,271,1,"He thought he heard an owl hooting outside, but it was only his ears playing tricks on him."
1Q84,ears,272,0,
1Q84,ears,273,0,
1Q84,ears,274,1,"Ushikawa was about to protest, but the words didn’t form, and they never reached anyone’s ears."
1Q84,ears,275,0,
1Q84,ears,276,1,"He’s still single, and he lives modestly in that simple apartment.” When Aomame closed her eyes she could hear her heartbeat inside her ears."
1Q84,ears,277,0,
1Q84,ears,278,0,
1Q84,ears,279,0,
1Q84,ears,280,0,
1Q84,ears,281,0,
1Q84,ears,282,0,
1Q84,ears,283,0,
1Q84,ears,284,0,
1Q84,ears,285,0,
1Q84,ears,286,3,Her ear was right above his heart.
1Q84,ears,287,0,
1Q84,ears,288,0,
1Q84,ears,289,7,She believed that her voiceless words had reached the ears of her unfortunate friends.
1Q84,ears,290,0,
1Q84,ears,291,2,"She pressed her ear against his chest and listened to his heartbeat, and gave herself up to his arms."
1Q84,ears,292,2,No need to change a thing.” Aomame pressed an ear against his chest.
1Q84,ears,293,0,
1Q84,coffee,0,0,
1Q84,coffee,1,0,
1Q84,coffee,2,0,
1Q84,coffee,3,0,
1Q84,coffee,4,1,"I’m more or less used to it now, though.” “Sorry.” Tengo picked up his coffee cup and gulped down what was left."
1Q84,coffee,5,1,“Which brings us to a point in the conversation where I have to be very careful how I express myself.” Tengo picked up his coffee cup and stared at the puddle inside.
1Q84,coffee,6,0,
1Q84,coffee,7,0,
1Q84,coffee,8,0,
1Q84,coffee,9,0,
1Q84,coffee,10,0,
1Q84,coffee,11,1,A bellhop could bring a pot of coffee.
1Q84,coffee,12,0,
1Q84,coffee,13,0,
1Q84,coffee,14,0,
1Q84,coffee,15,0,
1Q84,coffee,16,0,
1Q84,coffee,17,0,
1Q84,coffee,18,0,
1Q84,coffee,19,0,
1Q84,coffee,20,0,
1Q84,coffee,21,0,
1Q84,coffee,22,2,"He went to the kitchen, put a kettle on to boil, and ground some coffee beans."
1Q84,coffee,23,0,
1Q84,coffee,24,0,
1Q84,coffee,25,0,
1Q84,coffee,26,1,"She preferred coffee as hot and strong as a devil at midnight, but perhaps that was not a drink suited to a hothouse in the afternoon."
1Q84,coffee,27,0,
1Q84,coffee,28,0,
1Q84,coffee,29,0,
1Q84,coffee,30,0,
1Q84,coffee,31,0,
1Q84,coffee,32,0,
1Q84,coffee,33,0,
1Q84,coffee,34,0,
1Q84,coffee,35,0,
1Q84,coffee,36,0,
1Q84,coffee,37,0,
1Q84,coffee,38,0,
1Q84,coffee,39,0,
1Q84,coffee,40,0,
1Q84,coffee,41,0,
1Q84,coffee,42,0,
1Q84,coffee,43,0,
1Q84,coffee,44,0,
1Q84,coffee,45,0,
1Q84,coffee,46,0,
1Q84,coffee,47,0,
1Q84,coffee,48,1,She made herself some hot coffee and forced a few cups into her stomach.
1Q84,coffee,49,1,"Her brain was much clearer by two o’clock, thanks to the black coffee and a nap."
1Q84,coffee,50,0,
1Q84,coffee,51,0,
1Q84,coffee,52,0,
1Q84,coffee,53,0,
1Q84,coffee,54,0,
1Q84,coffee,55,0,
1Q84,coffee,56,0,
1Q84,coffee,57,0,
1Q84,coffee,58,0,
1Q84,coffee,59,0,
1Q84,coffee,60,0,
1Q84,coffee,61,0,
1Q84,coffee,62,0,
1Q84,coffee,63,1,Tengo drank the last of his coffee and returned the cup to the saucer.
1Q84,coffee,64,0,
1Q84,coffee,65,0,
1Q84,coffee,66,1,"While the two women drank their coffee, the music ended and a new silence came to the room."
1Q84,coffee,67,0,
1Q84,coffee,68,0,
1Q84,coffee,69,0,
1Q84,coffee,70,3,Komatsu had said that the Professor almost never “came down from the mountains.” Tengo took a seat opposite them and ordered a cup of coffee.
1Q84,coffee,71,0,
1Q84,coffee,72,0,
1Q84,coffee,73,0,
1Q84,coffee,74,0,
1Q84,coffee,75,0,
1Q84,coffee,76,0,
1Q84,coffee,77,0,
1Q84,coffee,78,0,
1Q84,coffee,79,1,Then he made himself coffee and toast.
1Q84,coffee,80,1,"Aomame went straight from the library to a café, where she ordered a cup of coffee and used the phone to call Ayumi at her office, on the number that Ayumi had told her she could call anytime."
1Q84,coffee,81,0,
1Q84,coffee,82,0,
1Q84,coffee,83,0,
1Q84,coffee,84,0,
1Q84,coffee,85,0,
1Q84,coffee,86,0,
1Q84,coffee,87,0,
1Q84,coffee,88,0,
1Q84,coffee,89,2,Tengo went to the kitchen and made himself some coffee.
1Q84,coffee,90,0,
1Q84,coffee,91,0,
1Q84,coffee,92,0,
1Q84,coffee,93,0,
1Q84,coffee,94,0,
1Q84,coffee,95,0,
1Q84,coffee,96,1,He drank coffee and opened the paper while waiting for his food to come.
1Q84,coffee,97,1,"After he had drunk his coffee and eaten his toast and eggs, Tengo exited the café, leaving his rumpled newspaper behind."
1Q84,coffee,98,0,
1Q84,coffee,99,0,
1Q84,coffee,100,0,
1Q84,coffee,101,4,"Using ornate cups from a bygone era, the dowager and Aomame drank thick hot coffee."
1Q84,coffee,102,0,
1Q84,coffee,103,0,
1Q84,coffee,104,0,
1Q84,coffee,105,0,
1Q84,coffee,106,0,
1Q84,coffee,107,0,
1Q84,coffee,108,1,"At the time, she was in the kitchen, boiling water to make coffee and listening to the news on the radio."
1Q84,coffee,109,0,
1Q84,coffee,110,1,"Standing in the kitchen, Aomame made coffee with the boiled water."
1Q84,coffee,111,0,
1Q84,coffee,112,0,
1Q84,coffee,113,0,
1Q84,coffee,114,0,
1Q84,coffee,115,1,The only actual noise to reach her ears now and then was the clinking of a coffee set on a tray whenever a waitress passed by.
1Q84,coffee,116,0,
1Q84,coffee,117,0,
1Q84,coffee,118,1,He killed time after the meal by drinking a cup of thin coffee.
1Q84,coffee,119,0,
1Q84,coffee,120,0,
1Q84,coffee,121,0,
1Q84,coffee,122,0,
1Q84,coffee,123,0,
1Q84,coffee,124,0,
1Q84,coffee,125,0,
1Q84,coffee,126,0,
1Q84,coffee,127,1,"As he made his morning coffee, Tengo found himself silently wishing that this peaceful time could go on forever."
1Q84,coffee,128,1,"Tengo bought a coffee at the counter and carried it over to Ushikawa’s table, sitting down opposite him."
1Q84,coffee,129,0,
1Q84,coffee,130,0,
1Q84,coffee,131,0,
1Q84,coffee,132,0,
1Q84,coffee,133,0,
1Q84,coffee,134,0,
1Q84,coffee,135,0,
1Q84,coffee,136,0,
1Q84,coffee,137,0,
1Q84,coffee,138,0,
1Q84,coffee,139,0,
1Q84,coffee,140,0,
1Q84,coffee,141,0,
1Q84,coffee,142,0,
1Q84,coffee,143,0,
1Q84,coffee,144,3,"Buzzcut was sitting on the sofa, drinking coffee."
1Q84,coffee,145,3,“How about a cup of coffee?
1Q84,coffee,146,0,
1Q84,coffee,147,1,"Leaving the station, she walked a short distance, went into the first café she saw, and ordered an iced coffee."
1Q84,coffee,148,1,Buzzcut was drinking coffee and thinking about all sorts of things.
1Q84,coffee,149,0,
1Q84,coffee,150,5,"He got out of bed, got dressed, went to the kitchen, boiled water, and made coffee."
1Q84,coffee,151,0,
1Q84,coffee,152,0,
1Q84,coffee,153,0,
1Q84,coffee,154,0,
1Q84,coffee,155,0,
1Q84,coffee,156,0,
1Q84,coffee,157,1,"When the meal ended, Tengo drank coffee and Fuka-Eri ate a pudding she found in the refrigerator."
1Q84,coffee,158,0,
1Q84,coffee,159,0,
1Q84,coffee,160,0,
1Q84,coffee,161,0,
1Q84,coffee,162,0,
1Q84,coffee,163,0,
1Q84,coffee,164,0,
1Q84,coffee,165,0,
1Q84,coffee,166,0,
1Q84,coffee,167,0,
1Q84,coffee,168,0,
1Q84,coffee,169,2,"The thin, flat coffee in the lunchroom."
1Q84,coffee,170,2,He took a sip of coffee.
1Q84,coffee,171,1,"She made herself a pot of coffee, toasted some bread, and boiled an egg."
1Q84,coffee,172,0,
1Q84,coffee,173,0,
1Q84,coffee,174,1,She guided Tengo first to the lunchroom and poured him a cup of coffee.
1Q84,coffee,175,0,
1Q84,coffee,176,0,
1Q84,coffee,177,0,
1Q84,coffee,178,0,
1Q84,coffee,179,0,
1Q84,coffee,180,0,
1Q84,coffee,181,0,
1Q84,coffee,182,0,
1Q84,coffee,183,0,
1Q84,coffee,184,0,
1Q84,coffee,185,0,
1Q84,coffee,186,1,She had gone back to the kitchen and was drinking coffee when the phone rang.
1Q84,coffee,187,0,
1Q84,coffee,188,2,"When the time came he stopped writing, went out, walked to the front of the station, and drank coffee in a nearby coffee shop."
1Q84,coffee,189,0,
1Q84,coffee,190,0,
1Q84,coffee,191,0,
1Q84,coffee,192,0,
1Q84,coffee,193,0,
1Q84,coffee,194,0,
1Q84,coffee,195,0,
1Q84,coffee,196,0,
1Q84,coffee,197,0,
1Q84,coffee,198,0,
1Q84,coffee,199,0,
1Q84,coffee,200,0,
1Q84,coffee,201,0,
1Q84,coffee,202,0,
1Q84,coffee,203,0,
1Q84,coffee,204,0,
1Q84,coffee,205,0,
1Q84,coffee,206,0,
1Q84,coffee,207,0,
1Q84,coffee,208,0,
1Q84,coffee,209,0,
1Q84,coffee,210,0,
1Q84,coffee,211,0,
1Q84,coffee,212,0,
1Q84,coffee,213,0,
1Q84,coffee,214,0,
1Q84,coffee,215,0,
1Q84,coffee,216,0,
1Q84,coffee,217,0,
1Q84,coffee,218,0,
1Q84,coffee,219,0,
1Q84,coffee,220,1,"He left the inn, bought the morning edition of the paper at a kiosk at the station, and went to a coffee shop nearby and had a cup of hot black coffee."
1Q84,coffee,221,0,
1Q84,coffee,222,1,He made some toast and drank two mugs of coffee.
1Q84,coffee,223,0,
1Q84,coffee,224,0,
1Q84,coffee,225,0,
1Q84,coffee,226,0,
1Q84,coffee,227,1,"He did a variety of stretches to loosen his stiff muscles, then ate a sweet anpan bun, poured coffee from his thermos into the cap, and drank it."
1Q84,coffee,228,0,
1Q84,coffee,229,0,
1Q84,coffee,230,0,
1Q84,coffee,231,0,
1Q84,coffee,232,2,"Tengo, on a chair in the cafeteria, sipped the weak coffee and reread the letter from Fuka-Eri."
1Q84,coffee,233,0,
1Q84,coffee,234,0,
1Q84,coffee,235,0,
1Q84,coffee,236,2,He took some coins out and bought a can of hot coffee.
1Q84,coffee,237,0,
1Q84,coffee,238,1,"The next morning, after a breakfast of cheese and crackers washed down by instant coffee, he pulled himself together and sat back down in front of the camera."
1Q84,coffee,239,0,
1Q84,coffee,240,0,
1Q84,coffee,241,0,
1Q84,coffee,242,1,They didn’t provide coffee or tea.
1Q84,coffee,243,0,
1Q84,coffee,244,0,
1Q84,coffee,245,0,
1Q84,coffee,246,0,
1Q84,coffee,247,1,"He boiled water in a pot, made instant ramen, and, after he finished eating, drank a cup of instant coffee."
1Q84,coffee,248,0,
1Q84,coffee,249,0,
1Q84,coffee,250,0,
1Q84,coffee,251,0,
1Q84,coffee,252,0,
1Q84,coffee,253,0,
1Q84,coffee,254,0,
1Q84,coffee,255,0,
1Q84,coffee,256,0,
1Q84,coffee,257,0,
1Q84,coffee,258,0,
1Q84,coffee,259,1,"He knew he couldn’t go back to sleep, so he boiled water and made coffee."
1Q84,coffee,260,0,
1Q84,coffee,261,0,
1Q84,coffee,262,0,
1Q84,coffee,263,0,
1Q84,coffee,264,2,He drank a container of lukewarm canned coffee.
1Q84,coffee,265,0,
1Q84,coffee,266,2,Ushikawa ordered a piece and a refill of coffee.
1Q84,coffee,267,0,
1Q84,coffee,268,0,
1Q84,coffee,269,1,"Kumi bought two cans of hot coffee from the vending machine and they silently drank them as they sat side by side on a bench, facing a large picture window."
1Q84,coffee,270,0,
1Q84,coffee,271,0,
1Q84,coffee,272,0,
1Q84,coffee,273,0,
1Q84,coffee,274,0,
1Q84,coffee,275,0,
1Q84,coffee,276,0,
1Q84,coffee,277,0,
1Q84,coffee,278,1,"In the deserted silence she wanted to touch each and every object there— check out how sharp his pencils were, hold his coffee cup, inhale the odor of his clothes."
1Q84,coffee,279,0,
1Q84,coffee,280,1,"He drank some tomato juice from the fridge, boiled water, ground coffee beans and made coffee, toasted a slice of bread."
1Q84,coffee,281,0,
1Q84,coffee,282,0,
1Q84,coffee,283,0,
1Q84,coffee,284,0,
1Q84,coffee,285,0,
1Q84,coffee,286,0,
1Q84,coffee,287,0,
1Q84,coffee,288,0,
1Q84,coffee,289,0,
1Q84,coffee,290,0,
1Q84,coffee,291,0,
1Q84,coffee,292,0,
1Q84,coffee,293,0,
1Q84,vanishing,0,0,
1Q84,vanishing,1,0,
1Q84,vanishing,2,0,
1Q84,vanishing,3,0,
1Q84,vanishing,4,0,
1Q84,vanishing,5,1,"All expression would disappear from his face, and his body seemed to go cold."
1Q84,vanishing,6,0,
1Q84,vanishing,7,0,
1Q84,vanishing,8,1,"Away they flew: 1954, 1984, 1645, 1881, 2006, 771, 2041 … all order lost, all knowledge vanishing, the stairway of intellection crumbling beneath her feet."
1Q84,vanishing,9,0,
1Q84,vanishing,10,0,
1Q84,vanishing,11,0,
1Q84,vanishing,12,0,
1Q84,vanishing,13,0,
1Q84,vanishing,14,0,
1Q84,vanishing,15,0,
1Q84,vanishing,16,0,
1Q84,vanishing,17,0,
1Q84,vanishing,18,0,
1Q84,vanishing,19,0,
1Q84,vanishing,20,0,
1Q84,vanishing,21,0,
1Q84,vanishing,22,0,
1Q84,vanishing,23,0,
1Q84,vanishing,24,1,Maybe we can get you in a little earlier.” He disappeared through the front door.
1Q84,vanishing,25,2,"When the time comes, though, they just quietly go off and disappear."
1Q84,vanishing,26,0,
1Q84,vanishing,27,0,
1Q84,vanishing,28,1,"When the weekend came, his whole body felt sluggish and achy, and his appetite would disappear."
1Q84,vanishing,29,0,
1Q84,vanishing,30,0,
1Q84,vanishing,31,0,
1Q84,vanishing,32,0,
1Q84,vanishing,33,1,"At some point in time, the world I knew either vanished or withdrew, and another world came to take its place."
1Q84,vanishing,34,0,
1Q84,vanishing,35,0,
1Q84,vanishing,36,0,
1Q84,vanishing,37,0,
1Q84,vanishing,38,0,
1Q84,vanishing,39,1,"Any desire she might have had to continue with the game had vanished, and she felt a need to start her life anew."
1Q84,vanishing,40,0,
1Q84,vanishing,41,0,
1Q84,vanishing,42,0,
1Q84,vanishing,43,0,
1Q84,vanishing,44,0,
1Q84,vanishing,45,0,
1Q84,vanishing,46,0,
1Q84,vanishing,47,0,
1Q84,vanishing,48,0,
1Q84,vanishing,49,0,
1Q84,vanishing,50,1,"Her appetite disappeared, and she lost fifteen pounds."
1Q84,vanishing,51,0,
1Q84,vanishing,52,0,
1Q84,vanishing,53,0,
1Q84,vanishing,54,1,"Each time a new spectacle opened up before him, the ugly traces of the real world would dissipate and then simply disappear."
1Q84,vanishing,55,0,
1Q84,vanishing,56,0,
1Q84,vanishing,57,0,
1Q84,vanishing,58,0,
1Q84,vanishing,59,0,
1Q84,vanishing,60,0,
1Q84,vanishing,61,0,
1Q84,vanishing,62,0,
1Q84,vanishing,63,0,
1Q84,vanishing,64,2,"I’m sure it will be okay.” Without speaking, Fuka-Eri disappeared through the ticket gate into the crowd."
1Q84,vanishing,65,1,And maybe at some point I’ll notice that it disappeared when I wasn’t looking.
1Q84,vanishing,66,3,"“This is a strange coincidence,” the dowager said in a low but resolute voice, “but I also once made a man vanish for almost exactly the same reason.” Aomame raised her head and looked at the dowager."
1Q84,vanishing,67,5,The man I made vanish was another person.
1Q84,vanishing,68,0,
1Q84,vanishing,69,1,"While fixing dinner, he noticed that his appetite had disappeared."
1Q84,vanishing,70,1,The magazine containing Fuka-Eri’s Air Chrysalis nearly sold out the first day and soon disappeared from the bookstores.
